Restaurant,url
Voyage Together Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d12523810-Reviews-Voyage_Together_Cafe-Melaka_Central_Melaka_District_Melaka_State.html
Mama Taste,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d8874125-Reviews-Mama_Taste-Melaka_Central_Melaka_District_Melaka_State.html
Limau Limau Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d1967855-Reviews-Limau_Limau_Cafe-Melaka_Central_Melaka_District_Melaka_State.html
Durian Dreamland,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d14826737-Reviews-Durian_Dreamland-Melaka_Central_Melaka_District_Melaka_State.html
The Base BBQ,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d14125639-Reviews-The_Base_BBQ-Melaka_Central_Melaka_District_Melaka_State.html
Jonker 86 QQ Ice,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d7345273-Reviews-Jonker_86_QQ_Ice-Melaka_Central_Melaka_District_Melaka_State.html
Mamee Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d10374532-Reviews-Mamee_Cafe-Melaka_Central_Melaka_District_Melaka_State.html
Restaurant Zhong Tai,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d9826672-Reviews-Restaurant_Zhong_Tai-Melaka_Central_Melaka_District_Melaka_State.html
Kuchabe,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d15049887-Reviews-Kuchabe-Melaka_Central_Melaka_District_Melaka_State.html
Caribbi Seafood Village,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d17651661-Reviews-Caribbi_Seafood_Village-Melaka_Central_Melaka_District_Melaka_State.html
Suukee Satay Melaka,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d10289037-Reviews-Suukee_Satay_Melaka-Melaka_Central_Melaka_District_Melaka_State.html
Asam Pedas Kota Laksamana,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d1090758-Reviews-Asam_Pedas_Kota_Laksamana-Melaka_Central_Melaka_District_Melaka_State.html
Dim Sum Garden Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d7398921-Reviews-Dim_Sum_Garden_Restaurant-Melaka_Central_Melaka_District_Melaka_State.html
The River Grill,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d2243575-Reviews-The_River_Grill-Melaka_Central_Melaka_District_Melaka_State.html
Nyonya Delight - Homestyle Nyonya Food,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d5863108-Reviews-Nyonya_Delight_Homestyle_Nyonya_Food-Melaka_Central_Melaka_District_Melaka_State.html
Dragon-i,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d11918996-Reviews-Dragon_i-Melaka_Central_Melaka_District_Melaka_State.html
Fugo Ryori,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d8800711-Reviews-Fugo_Ryori-Melaka_Central_Melaka_District_Melaka_State.html
Coconut Shake Batu Berendam,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d11874002-Reviews-Coconut_Shake_Batu_Berendam-Melaka_Central_Melaka_District_Melaka_State.html
D'Paris Cafe Melaka,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d17720914-Reviews-D_Paris_Cafe_Melaka-Melaka_Central_Melaka_District_Melaka_State.html
GravyBaby Melaka,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d20217993-Reviews-GravyBaby_Melaka-Melaka_Central_Melaka_District_Melaka_State.html
Unicorn Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d8806093-Reviews-Unicorn_Cafe-Melaka_Central_Melaka_District_Melaka_State.html
Jonker Food Festival,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d12064235-Reviews-Jonker_Food_Festival-Melaka_Central_Melaka_District_Melaka_State.html
Mamee Jonker House,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d15644372-Reviews-Mamee_Jonker_House-Melaka_Central_Melaka_District_Melaka_State.html
Soupy Licous,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d8474357-Reviews-Soupy_Licous-Melaka_Central_Melaka_District_Melaka_State.html
Heritage Flavours,https://www.tripadvisor.com.my/Restaurant_Review-g306997-d19356855-Reviews-Heritage_Flavours-Melaka_Central_Melaka_District_Melaka_State.html
