Restaurant,url
Kee Hiong Bak Kut Teh,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d20302036-Reviews-Kee_Hiong_Bak_Kut_Teh-Shah_Alam_Petaling_District_Selangor.html
MyeongDong Topokki,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d12959008-Reviews-MyeongDong_Topokki-Shah_Alam_Petaling_District_Selangor.html
D'place Klang,https://www.tripadvisor.com.my/Restaurant_Review-g1022648-d17468432-Reviews-D_place_Klang-Klang_Selangor.html
Sushi Zanmai,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d17647969-Reviews-Sushi_Zanmai-Shah_Alam_Petaling_District_Selangor.html
A&w,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d15756474-Reviews-A_w-Shah_Alam_Petaling_District_Selangor.html
BMS Organcis Setia City Mall,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d16817702-Reviews-BMS_Organcis_Setia_City_Mall-Shah_Alam_Petaling_District_Selangor.html
Sips & Bites Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d18464164-Reviews-Sips_Bites_Cafe-Shah_Alam_Petaling_District_Selangor.html
Spiced Pumpkin Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d15079124-Reviews-Spiced_Pumpkin_Cafe-Shah_Alam_Petaling_District_Selangor.html
PappaRich,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d16883112-Reviews-PappaRich-Shah_Alam_Petaling_District_Selangor.html
Bawal Power Sempoi Glenmarie,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d17230735-Reviews-Bawal_Power_Sempoi_Glenmarie-Shah_Alam_Petaling_District_Selangor.html
Good Taste Setia Alam,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d15078864-Reviews-Good_Taste_Setia_Alam-Shah_Alam_Petaling_District_Selangor.html
Gong Cha,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d5928247-Reviews-Gong_Cha-Shah_Alam_Petaling_District_Selangor.html
Tonight's Kitchen & Bar,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d18164672-Reviews-Tonight_s_Kitchen_Bar-Shah_Alam_Petaling_District_Selangor.html
MH Bakery,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d16874989-Reviews-MH_Bakery-Shah_Alam_Petaling_District_Selangor.html
HAUSGRILL Steamboat Cheese,https://www.tripadvisor.com.my/Restaurant_Review-g1022648-d17463963-Reviews-HAUSGRILL_Steamboat_Cheese-Klang_Selangor.html
Wood & Steel,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d10108433-Reviews-Wood_Steel-Shah_Alam_Petaling_District_Selangor.html
Empire Nasi Lemak,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d7253676-Reviews-Empire_Nasi_Lemak-Shah_Alam_Petaling_District_Selangor.html
Klang Curry House/Mom's Love,https://www.tripadvisor.com.my/Restaurant_Review-g1022648-d4186957-Reviews-Klang_Curry_House_Mom_s_Love-Klang_Selangor.html
Madam Salma,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d16662156-Reviews-Madam_Salma-Shah_Alam_Petaling_District_Selangor.html
Twenty & Co,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d10064739-Reviews-Twenty_Co-Shah_Alam_Petaling_District_Selangor.html
Restoran Ani Sup Utara Section 9 Shah Alam,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d15206876-Reviews-Restoran_Ani_Sup_Utara_Section_9_Shah_Alam-Shah_Alam_Petaling_District_Selangor.html
Nasi Kukus Sotong,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d15616980-Reviews-Nasi_Kukus_Sotong-Shah_Alam_Petaling_District_Selangor.html
Damas Sweets,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d13953058-Reviews-Damas_Sweets-Shah_Alam_Petaling_District_Selangor.html
Mich'sology,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d13552588-Reviews-Mich_sology-Shah_Alam_Petaling_District_Selangor.html
Station Kopitiam,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d8655769-Reviews-Station_Kopitiam-Shah_Alam_Petaling_District_Selangor.html
Muar Station,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d15291143-Reviews-Muar_Station-Shah_Alam_Petaling_District_Selangor.html
